NodeID,Corrected SVM (MPa),X,Y,Z
2815,359.29842747540107,30.0,0.0,-1.5
2816,769.5021239745928,27.0,0.0,-2.0
2817,376.6349521005448,28.0,0.0,-1.5
2818,804.3834479744897,25.0,0.0,-2.0
2819,394.0216785329282,26.0,0.0,-1.5
2820,815.8370742530909,23.0,0.0,-2.0
2821,411.46071289940363,24.0,0.0,-1.5
2822,818.7196163087427,21.0,0.0,-2.0
2823,428.95403913825953,22.0,0.0,-1.5
2824,821.7116766240338,19.0,0.0,-2.0
2825,446.5054477456416,20.0,0.0,-1.5
2826,824.8161576186778,17.0,0.0,-2.0
2827,464.1240481304641,18.0,0.0,-1.5
2828,828.0410155812702,15.0,0.0,-2.0
2829,481.83344038960837,16.0,0.0,-1.5
2830,831.4019017766641,13.0,0.0,-2.0
2831,499.6892905696512,14.0,0.0,-1.5
2832,834.9422991304792,11.0,0.0,-2.0
2833,517.786010733873,12.0,0.0,-1.5
2834,838.2862319447994,9.0,0.0,-2.0
2835,536.4653892325337,10.0,0.0,-1.5
2836,841.7391560150147,7.0,0.0,-2.0
2837,555.5768659205289,8.0,0.0,-1.5
2838,844.6617598898431,5.0,0.0,-2.0
2839,578.2338450922402,6.0,0.0,-1.5
2840,847.8716710332792,3.0,0.0,-2.0
2841,592.5343395333443,4.0,0.0,-1.5
2842,829.2272499084336,1.0,0.0,-2.0
2843,630.8098432585031,2.0,0.0,-1.5
2844,814.1305130294962,0.0,1.0,-2.0
2845,525.6637543716226,0.0,0.0,-1.5
2846,823.5810855156578,0.0,3.0,-2.0
2847,422.1600177710215,0.0,2.0,-1.5
2848,830.2993665108139,0.0,5.0,-2.0
2849,491.20740566056367,0.0,4.0,-1.5
2850,823.5810845186346,0.0,7.0,-2.0
2851,491.20740196728974,0.0,6.0,-1.5
2852,814.1305120347256,0.0,9.0,-2.0
2853,422.1600064042105,0.0,8.0,-1.5
2854,525.6637460691318,0.0,10.0,-1.5
2855,446.81586841020425,100.0,1.0,-2.0
2856,223.86029955316482,100.0,0.0,-1.5
2857,446.62075985886514,100.0,3.0,-2.0
2858,223.3744540011322,100.0,2.0,-1.5
2859,446.5385261702712,100.0,5.0,-2.0
2860,223.29500236537962,100.0,4.0,-1.5
2861,446.6207603502049,100.0,7.0,-2.0
2862,223.2949922776979,100.0,6.0,-1.5
2863,446.81585749121354,100.0,9.0,-2.0
2864,223.37446425560245,100.0,8.0,-1.5
2865,223.8602768080875,100.0,10.0,-1.5
2866,8.278197128278633,100.0,7.0,-1.0
2867,223.50928271530867,100.0,8.0,-0.5
2868,16.307689903492495,100.0,9.0,-1.0
2869,8.561770418733454,100.0,5.0,-1.0
2870,223.42860116102977,100.0,6.0,-0.5
2871,8.278194552484589,100.0,3.0,-1.0
2872,223.42860102112303,100.0,4.0,-0.5
2873,223.5092822659673,100.0,2.0,-0.5
2874,16.30769112569082,100.0,1.0,-1.0
2875,446.77755974810015,100.0,3.0,0.0
2876,446.97236496385847,100.0,1.0,0.0
2877,446.6967333201158,100.0,5.0,0.0
2878,446.77755989684954,100.0,7.0,0.0
2879,446.9723453134092,100.0,9.0,0.0
2880,223.9730482079638,100.0,10.0,-0.5
2881,25.196263764899303,99.0,10.0,-1.0
2882,436.4294700930057,99.0,10.0,0.0
2883,223.97306828276047,100.0,0.0,-0.5
2884,436.4295063404296,99.0,0.0,0.0
2885,25.196264979702946,99.0,0.0,-1.0
2886,88.66103358112738,0.0,3.0,-1.0
2887,422.1991948180299,0.0,2.0,-0.5
2888,255.69517816348673,0.0,1.0,-1.0
2889,104.28596532540483,0.0,5.0,-1.0
2890,491.25261274490026,0.0,4.0,-0.5
2891,88.6610330687742,0.0,7.0,-1.0
2892,491.25260772125307,0.0,6.0,-0.5
2893,422.1992176739757,0.0,8.0,-0.5
2894,255.69517818034515,0.0,9.0,-1.0
2895,823.5867253306714,0.0,3.0,0.0
2896,814.1342326511593,0.0,1.0,0.0
2897,830.3058250436044,0.0,5.0,0.0
2898,823.5867265819583,0.0,7.0,0.0
2899,814.134234278633,0.0,9.0,0.0
2900,525.6816762532933,0.0,10.0,-0.5
2901,353.2008748715162,1.0,10.0,-1.0
2902,829.2316761593568,1.0,10.0,0.0
2903,525.6816695258412,0.0,0.0,-0.5
2904,829.2316762164359,1.0,0.0,0.0
2905,353.2008775792267,1.0,0.0,-1.0
2906,171.23426592224394,3.0,0.0,-1.0
2907,630.874450238656,2.0,0.0,-0.5
2908,54.642544853655025,5.0,0.0,-1.0
2909,592.5943168205176,4.0,0.0,-0.5
2910,17.301382911581413,7.0,0.0,-1.0
2911,578.2905828911202,6.0,0.0,-0.5
2912,10.791868524244242,9.0,0.0,-1.0
2913,555.6318484651864,8.0,0.0,-0.5
2914,20.98892118055781,11.0,0.0,-1.0
2915,536.5184706091405,10.0,0.0,-0.5
2916,27.782828115168382,13.0,0.0,-1.0
2917,517.8374074863755,12.0,0.0,-0.5
2918,31.785311488963107,15.0,0.0,-1.0
2919,499.7388904578551,14.0,0.0,-0.5
2920,34.04018546799892,17.0,0.0,-1.0
2921,481.88128569087957,16.0,0.0,-0.5
2922,35.27304635850963,19.0,0.0,-1.0
2923,464.1701335512466,18.0,0.0,-0.5
2924,35.93794900513404,21.0,0.0,-1.0
2925,446.5497936425583,20.0,0.0,-0.5
2926,36.27929342289068,23.0,0.0,-1.0
2927,428.9966618580713,22.0,0.0,-0.5
2928,36.43887811466028,25.0,0.0,-1.0
2929,411.50162688026904,24.0,0.0,-0.5
2930,36.49706722008525,27.0,0.0,-1.0
2931,394.0609437328603,26.0,0.0,-0.5
2932,36.500035797041924,29.0,0.0,-1.0
2933,376.67257334849245,28.0,0.0,-0.5
2934,36.47343811245301,31.0,0.0,-1.0
2935,359.3344346065974,30.0,0.0,-0.5
2936,36.43020284109238,33.0,0.0,-1.0
2937,342.04428669251115,32.0,0.0,-0.5
2938,36.37499725693037,35.0,0.0,-1.0
2939,324.80042789854286,34.0,0.0,-0.5
2940,36.306748924346486,37.0,0.0,-1.0
2941,307.6029607329916,36.0,0.0,-0.5
2942,36.22173562868296,39.0,0.0,-1.0
2943,290.45453808085045,38.0,0.0,-0.5
2944,36.11813815212131,41.0,0.0,-1.0
2945,273.36075809580365,40.0,0.0,-0.5
2946,35.993538979779174,43.0,0.0,-1.0
2947,256.3317241666193,42.0,0.0,-0.5
2948,35.84421264925361,45.0,0.0,-1.0
2949,239.3792596010259,44.0,0.0,-0.5
2950,35.66940944896872,47.0,0.0,-1.0
2951,222.51770115102033,46.0,0.0,-0.5
2952,35.47112310000719,49.0,0.0,-1.0
2953,205.7619452141593,48.0,0.0,-0.5
2954,35.253276139725315,51.0,0.0,-1.0
2955,189.12642012927367,50.0,0.0,-0.5
2956,35.02083491844321,53.0,0.0,-1.0
2957,172.6365232160959,52.0,0.0,-0.5
2958,34.778663268813716,55.0,0.0,-1.0
2959,156.29388351543503,54.0,0.0,-0.5
2960,34.53136548732598,57.0,0.0,-1.0
2961,140.10695865083437,56.0,0.0,-0.5
2962,34.2799758508433,59.0,0.0,-1.0
2963,124.08713537084785,58.0,0.0,-0.5
2964,34.023028631433704,61.0,0.0,-1.0
2965,108.2501185431853,60.0,0.0,-0.5
2966,33.75730569126743,63.0,0.0,-1.0
2967,92.64816137483888,62.0,0.0,-0.5
2968,33.47789082117011,65.0,0.0,-1.0
2969,77.3163959950926,64.0,0.0,-0.5
2970,33.17920511555473,67.0,0.0,-1.0
2971,62.39563421646712,66.0,0.0,-0.5
2972,32.85608980357457,69.0,0.0,-1.0
2973,48.53505019964916,68.0,0.0,-0.5
2974,32.50511775628901,71.0,0.0,-1.0
2975,42.82247116465533,70.0,0.0,-0.5
2976,32.1256179803071,73.0,0.0,-1.0
2977,55.08550141006322,72.0,0.0,-0.5
2978,31.719119366743765,75.0,0.0,-1.0
2979,67.80586861635665,74.0,0.0,-0.5
2980,31.28899172656476,77.0,0.0,-1.0
2981,80.69737652315163,76.0,0.0,-0.5
2982,30.840293050000206,79.0,0.0,-1.0
2983,93.6055251818412,78.0,0.0,-0.5
2984,30.378578138134422,81.0,0.0,-1.0
2985,106.43077223699231,80.0,0.0,-0.5
2986,29.90853561496434,83.0,0.0,-1.0
2987,119.09908805206196,82.0,0.0,-0.5
2988,29.432756910245043,85.0,0.0,-1.0
2989,131.63342087706184,84.0,0.0,-0.5
2990,28.951480176112355,87.0,0.0,-1.0
2991,143.9612843295103,86.0,0.0,-0.5
2992,28.460972818765075,89.0,0.0,-1.0
2993,156.0952359899057,88.0,0.0,-0.5
2994,27.9621072183391,91.0,0.0,-1.0
2995,168.03929415869695,90.0,0.0,-0.5
2996,27.433625200630875,93.0,0.0,-1.0
2997,179.7587374713793,92.0,0.0,-0.5
2998,26.948082272952327,95.0,0.0,-1.0
2999,191.23379534966412,94.0,0.0,-0.5
3000,26.194008558632177,97.0,0.0,-1.0
3001,202.49358431096599,96.0,0.0,-0.5
3002,213.30450457244834,98.0,0.0,-0.5
3003,847.8764320056817,3.0,0.0,0.0
3004,844.666306665046,5.0,0.0,0.0
3005,841.7434131936968,7.0,0.0,0.0
3006,838.2902334564699,9.0,0.0,0.0
3007,834.9468923012354,11.0,0.0,0.0
3008,831.4062257627534,13.0,0.0,0.0
3009,828.0450771501379,15.0,0.0,0.0
3010,824.8199641702433,17.0,0.0,0.0
3011,821.7152348438773,19.0,0.0,0.0
3012,818.7229332608886,21.0,0.0,0.0
3013,815.8401566292141,23.0,0.0,0.0
3014,804.420163271378,25.0,0.0,0.0
3015,769.5373913164464,27.0,0.0,0.0
3016,734.7558918444615,29.0,0.0,0.0
3017,700.0693386925444,31.0,0.0,0.0
3018,665.4723202425902,33.0,0.0,0.0
3019,630.9621106799124,35.0,0.0,0.0
3020,596.5405758685778,37.0,0.0,0.0
3021,562.2151017397927,39.0,0.0,0.0
3022,528.000131116756,41.0,0.0,0.0
3023,493.9161247365705,43.0,0.0,0.0
3024,459.98751545157353,45.0,0.0,0.0
3025,426.24095496647294,47.0,0.0,0.0
3026,392.70203583236173,49.0,0.0,0.0
3027,359.40761578385093,51.0,0.0,0.0
3028,326.375405168631,53.0,0.0,0.0
3029,293.60254934003865,55.0,0.0,0.0
3030,261.09540922930023,57.0,0.0,0.0
3031,228.85773610708657,59.0,0.0,0.0
3032,196.93320721005853,61.0,0.0,0.0
3033,165.325957992817,63.0,0.0,0.0
3034,134.1628248551766,65.0,0.0,0.0
3035,104.5261270487611,67.0,0.0,0.0
3036,85.0297920055149,69.0,0.0,0.0
3037,92.04112365006361,71.0,0.0,0.0
3038,118.14564605362237,73.0,0.0,0.0
3039,144.61268779385009,75.0,0.0,0.0
3040,171.06213310795476,77.0,0.0,0.0
3041,197.26388305057216,79.0,0.0,0.0
3042,223.17547397035534,81.0,0.0,0.0
3043,248.6680928138665,83.0,0.0,0.0
3044,273.78400663389203,85.0,0.0,0.0
3045,298.43322925772077,87.0,0.0,0.0
3046,322.6937909022545,89.0,0.0,0.0
3047,346.5069987889965,91.0,0.0,0.0
3048,369.8330802091071,93.0,0.0,0.0
3049,392.66093626799733,95.0,0.0,0.0
3050,414.87422877950985,97.0,0.0,0.0
3051,171.23425941170962,3.0,10.0,-1.0
3052,630.8744575840684,2.0,10.0,-0.5
3053,54.642539182531465,5.0,10.0,-1.0
3054,592.5943452459846,4.0,10.0,-0.5
3055,17.30137780350585,7.0,10.0,-1.0
3056,578.2905884664293,6.0,10.0,-0.5
3057,10.791871595022283,9.0,10.0,-1.0
3058,555.631860182558,8.0,10.0,-0.5
3059,20.98892499440345,11.0,10.0,-1.0
3060,536.5185000915528,10.0,10.0,-0.5
3061,27.782834045343495,13.0,10.0,-1.0
3062,517.8374161457801,12.0,10.0,-0.5
3063,31.78531706431357,15.0,10.0,-1.0
3064,499.7389020900397,14.0,10.0,-0.5
3065,34.0401911790912,17.0,10.0,-1.0
3066,481.88129427448735,16.0,10.0,-0.5
3067,35.27305207830942,19.0,10.0,-1.0
3068,464.17014207999136,18.0,10.0,-0.5
3069,35.93795477747912,21.0,10.0,-1.0
3070,446.54980216659317,20.0,10.0,-0.5
3071,36.27929862932614,23.0,10.0,-1.0
3072,428.99667024263925,22.0,10.0,-0.5
3073,36.4388836645107,25.0,10.0,-1.0
3074,411.5016337157442,24.0,10.0,-0.5
3075,36.49707313702052,27.0,10.0,-1.0
3076,394.0609519653852,26.0,10.0,-0.5
3077,36.500041499692884,29.0,10.0,-1.0
3078,376.6725904252981,28.0,10.0,-0.5
3079,36.473444120600476,31.0,10.0,-1.0
3080,359.33445303935554,30.0,10.0,-0.5
3081,36.43020890200563,33.0,10.0,-1.0
3082,342.0442946449229,32.0,10.0,-0.5
3083,36.37500341986457,35.0,10.0,-1.0
3084,324.80043593298035,34.0,10.0,-0.5
3085,36.306754947693335,37.0,10.0,-1.0
3086,307.60296708663054,36.0,10.0,-0.5
3087,36.22174141351472,39.0,10.0,-1.0
3088,290.454545938739,38.0,10.0,-0.5
3089,36.118143856163094,41.0,10.0,-1.0
3090,273.3607761294109,40.0,10.0,-0.5
3091,35.993544394021875,43.0,10.0,-1.0
3092,256.33174215168617,42.0,10.0,-0.5
3093,35.844218307186395,45.0,10.0,-1.0
3094,239.3792655639087,44.0,10.0,-0.5
3095,35.66941585867971,47.0,10.0,-1.0
3096,222.51770844961493,46.0,10.0,-0.5
3097,35.47112911916375,49.0,10.0,-1.0
3098,205.7619562135112,48.0,10.0,-0.5
3099,35.25328145427334,51.0,10.0,-1.0
3100,189.1264308904949,50.0,10.0,-0.5
3101,35.0208403846483,53.0,10.0,-1.0
3102,172.6365355312296,52.0,10.0,-0.5
3103,34.77866893177015,55.0,10.0,-1.0
3104,156.29389052000812,54.0,10.0,-0.5
3105,34.531370532745306,57.0,10.0,-1.0
3106,140.10696561119306,56.0,10.0,-0.5
3107,34.27998053618206,59.0,10.0,-1.0
3108,124.0871434057414,58.0,10.0,-0.5
3109,34.023033293436846,61.0,10.0,-1.0
3110,108.2501264576244,60.0,10.0,-0.5
3111,33.75731059283033,63.0,10.0,-1.0
3112,92.64817079721551,62.0,10.0,-0.5
3113,33.477895202962145,65.0,10.0,-1.0
3114,77.31640410722136,64.0,10.0,-0.5
3115,33.17920960696757,67.0,10.0,-1.0
3116,62.395642282481866,66.0,10.0,-0.5
3117,32.856095275161096,69.0,10.0,-1.0
3118,48.53505588273979,68.0,10.0,-0.5
3119,32.50512312561449,71.0,10.0,-1.0
3120,42.82247309180386,70.0,10.0,-0.5
3121,32.12562298339104,73.0,10.0,-1.0
3122,55.0855020638471,72.0,10.0,-0.5
3123,31.71912482589992,75.0,10.0,-1.0
3124,67.80586646411427,74.0,10.0,-0.5
3125,31.288997398477232,77.0,10.0,-1.0
3126,80.69737664773885,76.0,10.0,-0.5
3127,30.840298650453715,79.0,10.0,-1.0
3128,93.6055275659451,78.0,10.0,-0.5
3129,30.378584182022564,81.0,10.0,-1.0
3130,106.43077462899693,80.0,10.0,-0.5
3131,29.908541784000178,83.0,10.0,-1.0
3132,119.0990905436273,82.0,10.0,-0.5
3133,29.432763133513493,85.0,10.0,-1.0
3134,131.6334163720163,84.0,10.0,-0.5
3135,28.951486109613878,87.0,10.0,-1.0
3136,143.96128587365217,86.0,10.0,-0.5
3137,28.460978656905265,89.0,10.0,-1.0
3138,156.0952316192648,88.0,10.0,-0.5
3139,27.962113535938798,91.0,10.0,-1.0
3140,168.03929701439117,90.0,10.0,-0.5
3141,27.433630736778188,93.0,10.0,-1.0
3142,179.75873944501024,92.0,10.0,-0.5
3143,26.9480873248421,95.0,10.0,-1.0
3144,191.23379734205207,94.0,10.0,-0.5
3145,26.194013095321267,97.0,10.0,-1.0
3146,202.49358602342795,96.0,10.0,-0.5
3147,213.3044889229983,98.0,10.0,-0.5
3148,847.8764340272146,3.0,10.0,0.0
3149,844.6663084735069,5.0,10.0,0.0
3150,841.7434134964991,7.0,10.0,0.0
3151,838.2902357128205,9.0,10.0,0.0
3152,834.9468946866531,11.0,10.0,0.0
3153,831.4062264131063,13.0,10.0,0.0
3154,828.0450777912365,15.0,10.0,0.0
3155,824.8199645314997,17.0,10.0,0.0
3156,821.7152352050101,19.0,10.0,0.0
3157,818.7229336139503,21.0,10.0,0.0
3158,815.8401568516483,23.0,10.0,0.0
3159,804.4201660525067,25.0,10.0,0.0
3160,769.5374045268094,27.0,10.0,0.0
3161,734.7559154657858,29.0,10.0,0.0
3162,700.06935334495,31.0,10.0,0.0
3163,665.472324661327,33.0,10.0,0.0
3164,630.9621136733781,35.0,10.0,0.0
3165,596.5405788768113,37.0,10.0,0.0
3166,562.2151166607591,39.0,10.0,0.0
3167,528.0001563847621,41.0,10.0,0.0
3168,493.91613809734537,43.0,10.0,0.0
3169,459.9875182468356,45.0,10.0,0.0
3170,426.24096291857853,47.0,10.0,0.0
3171,392.702047471285,49.0,10.0,0.0
3172,359.40762894937444,51.0,10.0,0.0
3173,326.3754146970716,53.0,10.0,0.0
3174,293.6025535920212,55.0,10.0,0.0
3175,261.0954146751784,57.0,10.0,0.0
3176,228.85774269945534,59.0,10.0,0.0
3177,196.93321529158627,61.0,10.0,0.0
3178,165.32596623924593,63.0,10.0,0.0
3179,134.1628318256272,65.0,10.0,0.0
3180,104.52613184327501,67.0,10.0,0.0
3181,85.02979593582674,69.0,10.0,0.0
3182,92.04112393196282,71.0,10.0,0.0
3183,118.1456431915074,73.0,10.0,0.0
3184,144.61268472559647,75.0,10.0,0.0
3185,171.06213485187394,77.0,10.0,0.0
3186,197.26388724755674,79.0,10.0,0.0
3187,223.17547820815395,81.0,10.0,0.0
3188,248.66809007343855,83.0,10.0,0.0
3189,273.78400290850794,85.0,10.0,0.0
3190,298.43322561996945,87.0,10.0,0.0
3191,322.69378847766677,89.0,10.0,0.0
3192,346.5070026454667,91.0,10.0,0.0
3193,369.83308316706484,93.0,10.0,0.0
3194,392.6609389009942,95.0,10.0,0.0
3195,414.87421365570015,97.0,10.0,0.0
3196,82.87096939117058,149.9999822,6.0,-1.0
3197,871.6373820638854,149.9999999,6.0,0.0
3198,304.7994692337472,150.3826729,5.92388621,-1.0
3199,855.1939386821572,150.3826833,5.923879569,0.0
3201,814.0325571644843,150.0000024,6.666666621,0.0
3203,821.8369232327095,150.6191169,6.622124721,0.0
3205,816.5258210737577,150.0000048,7.333333241,0.0
3207,816.9560033812912,150.8555505,7.320369875,0.0
3209,815.6961246981604,150.0000073,7.999999862,0.0
3211,814.719781912503,151.091984,8.018615026,0.0
3212,406.0434958174757,150.7071041,5.707113018,-1.0
3213,809.1744775423388,150.7071067,5.707106845,0.0
3215,823.6177887197415,151.3080209,6.262035989,0.0
3217,807.850003450969,151.9089351,6.816965135,0.0
3219,801.9093827513194,152.5098492,7.371894277,0.0
3220,281.6417965761016,150.9238808,5.382685886,-1.0
3221,340.2746341995036,150.9238795,5.38268351,0.0
3223,666.3727005205097,151.7980304,5.621588787,0.0
3225,726.5311660599523,152.6721814,5.860494066,0.0
3227,774.8015395528133,153.5463323,6.099399342,0.0
3228,119.50603666467376,151.0,5.000000111,-1.0
3229,8.317701321823307,151.0,5.000000079,0.0
3231,465.28911670692924,152.0,4.999999952,0.0
3233,711.1359529819698,153.0,4.999999826,0.0
3235,771.2711410688871,154.0,4.999999699,0.0
3236,871.6346858315958,150.0,6.0,-2.0
3237,855.1914563189766,150.3826835,5.923879525,-2.0
3238,814.0308845213457,150.0000025,6.666666621,-2.000000095
3239,821.835641877699,150.6191175,6.622125859,-2.000000095
3240,816.5245429863832,150.000005,7.333333241,-2.000000095
3241,816.9548023324428,150.8555516,7.320372192,-2.000000095
3242,815.6949605221024,150.0000075,7.999999862,-2.000000095
3243,814.7186936653356,151.0919856,8.018618526,-2.000000095
3244,809.170449048914,150.7071068,5.707106753,-2.0
3245,823.6168185036338,151.3080214,6.262036339,-2.000000095
3246,807.8476294002375,151.9089361,6.816965925,-2.000000095
3247,801.9071448720507,152.5098507,7.371895511,-2.000000095
3248,340.26670729558714,150.9238796,5.382683378,-2.0
3249,666.3637194934983,151.7980309,5.621588807,-2.000000095
3250,726.521756058315,152.6721822,5.860494237,-2.000000095
3251,774.7913998507948,153.5463336,6.099399667,-2.000000095
3252,8.317890103337612,151.0,4.999999921,-2.0
3253,465.2829726443158,152.0,4.999999795,-2.000000095
3254,711.1268187433003,153.0,4.999999668,-2.000000095
3255,771.2610405927353,154.0,4.999999542,-2.000000095
3256,117.58450444140207,149.0,5.000000133,-1.000000047
3257,9.05775458064901,149.0000039,4.999999888,0.0
3258,276.4503480946264,149.0761199,5.382681333,-1.0
3259,335.148603202021,149.0761207,5.382683878,0.0
3261,457.44598455099344,148.0000039,4.999999804,0.0
3263,656.9812837904918,148.2019707,5.621593276,0.0
3265,695.7286730530701,147.0000039,4.999999719,0.0
3267,713.680538564562,147.3278208,5.860502677,0.0
3269,751.2207757127375,146.0000039,4.999999635,0.0
3271,751.7202760501158,146.4536708,6.099412078,0.0
3272,397.78605534771174,149.2928899,5.707099816,-1.0
3273,807.5109709863516,149.2928934,5.707106983,0.0
3275,822.9109955536867,148.6919843,6.262041551,0.0
3277,805.8095536458908,148.0910752,6.816976125,0.0
3279,799.7377944424292,147.4901661,7.371910699,0.0
3280,295.5873703368022,149.6173054,5.92387248,-1.0
3281,854.7180574669635,149.6173166,5.923879566,0.0
3283,821.6365106841313,149.3808888,6.622126793,0.0
3285,816.6290347629939,149.144461,7.320374023,0.0
3287,814.2998839055019,148.9080332,8.018621252,0.0
3288,9.058031589626124,149.0000039,4.999999888,-2.000000095
3289,335.1408125213636,149.0761207,5.382683901,-2.0
3290,457.4398647406715,148.0000039,4.999999804,-2.000000095
3291,656.9726124780768,148.2019703,5.621593466,-1.999999905
3292,695.7196631992035,147.0000039,4.999999719,-2.000000095
3293,713.671399707056,147.32782,5.860503034,-1.999999905
3294,751.210766875823,146.0000039,4.999999635,-2.000000095
3295,751.7102889590582,146.4536697,6.099412604,-2.000000095
3296,807.5069546797579,149.2928935,5.707107019,-2.0
3297,822.9100490660161,148.6919838,6.262042219,-1.999999905
3298,805.8071659711329,148.0910741,6.816977422,-2.000000095
3299,799.7355205743011,147.4901644,7.371912628,-2.000000095
3300,854.7153023047605,149.6173167,5.923879595,-2.0
3301,821.6352141336465,149.3808884,6.622128037,-2.000000095
3302,816.6278354682416,149.1444601,7.32037648,-2.000000095
3303,814.2988062690312,148.9080318,8.018624925,-2.000000095
3304,281.58882231240585,150.9238815,4.61731398,-1.0
3305,340.31209879190936,150.9238796,4.617316622,0.0
3307,666.3908183566992,151.7980289,4.378411823,0.0
3309,726.574120037257,152.6721782,4.139507021,0.0
3311,771.3593731529974,153.5463275,3.900602223,0.0
3312,405.93849621918486,150.707104,4.292887152,-1.0
3313,809.1856188590795,150.7071068,4.292893247,0.0
3315,823.6175065875176,151.3080201,3.73796479,0.0
3317,807.8507178351188,151.9089335,3.183036332,0.0
3319,801.5693113855772,152.5098468,2.628107878,0.0
3320,304.6452125802136,150.3826728,4.076114003,-1.0
3321,855.1954725605714,150.3826835,4.076120475,0.0
3323,821.8336571975458,150.6191168,3.37787579,0.0
3325,816.9243073068394,150.8555501,2.679631103,0.0
3327,814.6148611858275,151.0919834,1.981386419,0.0
3328,82.87116153918384,149.9999822,4.0,-1.0
3329,871.6394338934933,150.0,4.0,0.0
3331,814.0243809077391,150.0000025,3.333333302,0.0
3333,816.5626064867015,150.000005,2.666666603,0.0
3335,815.5411134077787,150.0000075,1.999999905,0.0
3336,340.30479878427946,150.9238795,4.61731649,-2.0
3337,666.3822228933985,151.7980308,4.378410864,-2.000000095
3338,726.5650442487896,152.6721821,4.139505238,-2.000000095
3339,771.349298208075,153.5463334,3.900599612,-2.000000095
3340,809.1816686906574,150.7071067,4.292893155,-2.0
3341,823.6165221502362,151.3080213,3.737963437,-2.000000095
3342,807.8483289300108,151.9089359,3.183033719,-2.000000095
3343,801.567079485981,152.5098505,2.628104001,-2.000000095
3344,855.1929935990022,150.3826833,4.076120431,-2.0
3345,821.8323625022092,150.6191174,3.37787401,-2.000000095
3346,816.9231026450237,150.8555514,2.679627589,-2.000000095
3347,814.6137947081228,151.0919854,1.981381168,-2.000000095
3348,871.6367430740654,149.9999999,4.0,-2.0
3349,814.0227076522507,150.0000024,3.333333302,-2.000000095
3350,816.561322292209,150.0000049,2.666666604,-2.000000095
3351,815.5399808103634,150.0000074,1.999999906,-2.000000095
3352,295.38382218478046,149.6173054,4.07612759,-1.0
3353,854.7309370635537,149.6173168,4.076120384,0.0
3355,821.6224364647414,149.3808893,3.377873792,0.0
3357,816.5794781953912,149.1444618,2.679627198,0.0
3359,814.2442328499611,148.9080343,1.981380604,0.0
3360,397.56294909497035,149.29289,4.2929003,-1.0
3361,807.5113308620388,149.2928935,4.292892903,0.0
3363,822.9423575215259,148.6919854,3.737959157,0.0
3365,805.9291651862264,148.0910773,3.183025406,0.0
3367,799.1170688104786,147.4901691,2.628091655,0.0
3368,276.5730620601226,149.0761196,4.617318743,-1.0
3369,335.1585806481768,149.0761207,4.617315944,0.0
3371,656.8249764049517,148.2019729,4.378407284,0.0
3373,712.8008397334603,147.3278251,4.139498621,0.0
3375,753.3785363307227,146.4536773,3.900589957,0.0
3376,854.7281602237792,149.6173167,4.076120412,-2.0
3377,821.621130119426,149.3808884,3.377871915,-2.000000095
3378,816.5782728751484,149.1444601,2.679623415,-2.000000095
3379,814.2431639392443,148.9080318,1.981374914,-2.000000095
3380,807.5073204648372,149.2928935,4.292892939,-2.0
3381,822.9413948905242,148.6919838,3.737957665,-1.999999905
3382,805.9267486040756,148.0910742,3.183022388,-2.000000095
3383,799.1148113438948,147.4901645,2.628087107,-2.000000095
3384,335.1511866944187,149.0761207,4.617315967,-2.0
3385,656.8165881310643,148.2019704,4.378406268,-1.999999905
3386,712.7919821126624,147.3278201,4.139496567,-1.999999905
3387,753.3686952049794,146.4536698,3.900586863,-2.000000095
3388,796.6816847592065,168.1734953,4.051942149,-2.0
3389,796.7081737904857,168.0757434,6.108118129,-2.0
3390,796.9445880380911,166.2091419,4.04056598,-2.0
3391,796.9524178278441,166.1871408,6.056913926,-2.0
3396,796.7429383689971,168.0151406,2.002507546,-2.0
3397,796.9759190031006,166.1495325,2.016493579,-2.0
3400,796.1197135212446,171.428574,0.0,-2.0
3401,795.6132491637393,173.2142883,0.0,-2.0
3402,796.0065925866899,171.5147769,1.672114786,-2.0
3403,795.6412950089032,173.1308379,1.720916771,-2.0
3404,2.7976844908286664,171.4285714,0.0,-1.0
3405,3.2271235778997993,173.2142857,0.0,-1.0
3408,796.4694998038699,169.6428597,0.0,-2.0
3409,796.4138701718624,169.8929094,1.931714398,-2.0
3410,2.4401933930071387,169.6428571,0.0,-1.0
3412,797.0043345296689,166.071431,0.0,-2.0
3413,796.783519715171,167.8571454,0.0,-2.0
3414,2.150462686419711,166.0714286,0.0,-1.0
3415,2.098224854450767,167.8571429,0.0,-1.0
3416,796.171555091883,170.3988604,4.052235259,-2.0
3417,796.1815753424725,171.6161825,3.034296086,-2.0
3420,795.5093169041858,172.9349102,3.378538212,-2.0
3421,795.927107481802,172.3302447,5.003343909,-2.0
3424,755.9259610810691,187.5000028,0.0,-2.0
3425,748.2621060054728,189.2857171,0.0,-2.0
3426,755.7016280439082,187.4994168,1.999568836,-2.0
3427,748.0476085371652,189.2856227,1.999931811,-2.0
3428,7.800690813056664,187.5,0.0,-1.0
3429,8.366995286248338,189.2857143,0.0,-1.0
3432,763.0767139111604,185.7142885,0.0,-2.0
3433,762.8465996542643,185.7128225,1.998892146,-2.0
3434,7.209559857328253,185.7142857,0.0,-1.0
3436,776.3245886907426,145.0349625,2.073121996,-2.000000043
3437,771.8653175931837,144.9213933,3.726146829,-2.000000057
