NodeID,Time_of_SVM_Max,X,Y,Z
3240,0.01885,150.000005,7.333333241,-2.000000095
3241,0.01885,150.8555516,7.320372192,-2.000000095
3242,0.01885,150.0000075,7.999999862,-2.000000095
3243,0.01885,151.0919856,8.018618526,-2.000000095
3244,0.01885,150.7071068,5.707106753,-2.0
3245,0.01885,151.3080214,6.262036339,-2.000000095
3246,0.01885,151.9089361,6.816965925,-2.000000095
3247,0.01885,152.5098507,7.371895511,-2.000000095
3248,0.01885,150.9238796,5.382683378,-2.0
3249,0.01885,151.7980309,5.621588807,-2.000000095
3250,0.01885,152.6721822,5.860494237,-2.000000095
3251,0.01885,153.5463336,6.099399667,-2.000000095
3252,0.01885,151.0,4.999999921,-2.0
3253,0.01885,152.0,4.999999795,-2.000000095
3254,0.01885,153.0,4.999999668,-2.000000095
3255,0.01885,154.0,4.999999542,-2.000000095
3256,0.01885,149.0,5.000000133,-1.000000047
3257,0.0173,149.0000039,4.999999888,0.0
3258,0.01885,149.0761199,5.382681333,-1.0
3259,0.01885,149.0761207,5.382683878,0.0
3261,0.01885,148.0000039,4.999999804,0.0
3263,0.01885,148.2019707,5.621593276,0.0
3265,0.01885,147.0000039,4.999999719,0.0
3267,0.01885,147.3278208,5.860502677,0.0
3269,0.01885,146.0000039,4.999999635,0.0
3271,0.01885,146.4536708,6.099412078,0.0
3272,0.01885,149.2928899,5.707099816,-1.0
3273,0.01885,149.2928934,5.707106983,0.0
3275,0.01885,148.6919843,6.262041551,0.0
3277,0.01885,148.0910752,6.816976125,0.0
3279,0.01885,147.4901661,7.371910699,0.0
3280,0.01885,149.6173054,5.92387248,-1.0
3281,0.01885,149.6173166,5.923879566,0.0
3283,0.01885,149.3808888,6.622126793,0.0
3285,0.01885,149.144461,7.320374023,0.0
3287,0.01885,148.9080332,8.018621252,0.0
3288,0.0173,149.0000039,4.999999888,-2.000000095
3289,0.01885,149.0761207,5.382683901,-2.0
3290,0.01885,148.0000039,4.999999804,-2.000000095
3291,0.01885,148.2019703,5.621593466,-1.999999905
3292,0.01885,147.0000039,4.999999719,-2.000000095
3293,0.01885,147.32782,5.860503034,-1.999999905
3294,0.01885,146.0000039,4.999999635,-2.000000095
3295,0.01885,146.4536697,6.099412604,-2.000000095
3296,0.01885,149.2928935,5.707107019,-2.0
3297,0.01885,148.6919838,6.262042219,-1.999999905
3298,0.01885,148.0910741,6.816977422,-2.000000095
3299,0.01885,147.4901644,7.371912628,-2.000000095
3300,0.01885,149.6173167,5.923879595,-2.0
3301,0.01885,149.3808884,6.622128037,-2.000000095
3302,0.01885,149.1444601,7.32037648,-2.000000095
3303,0.01885,148.9080318,8.018624925,-2.000000095
3304,0.01885,150.9238815,4.61731398,-1.0
3305,0.01885,150.9238796,4.617316622,0.0
3307,0.01885,151.7980289,4.378411823,0.0
3309,0.01885,152.6721782,4.139507021,0.0
3311,0.01885,153.5463275,3.900602223,0.0
3312,0.01885,150.707104,4.292887152,-1.0
3313,0.01885,150.7071068,4.292893247,0.0
3315,0.01885,151.3080201,3.73796479,0.0
3317,0.01885,151.9089335,3.183036332,0.0
3319,0.01885,152.5098468,2.628107878,0.0
3320,0.01885,150.3826728,4.076114003,-1.0
3321,0.01885,150.3826835,4.076120475,0.0
3323,0.01885,150.6191168,3.37787579,0.0
3325,0.01885,150.8555501,2.679631103,0.0
3327,0.01885,151.0919834,1.981386419,0.0
3328,0.01885,149.9999822,4.0,-1.0
3329,0.01885,150.0,4.0,0.0
3331,0.01885,150.0000025,3.333333302,0.0
3333,0.01885,150.000005,2.666666603,0.0
3335,0.01885,150.0000075,1.999999905,0.0
3336,0.01885,150.9238795,4.61731649,-2.0
3337,0.01885,151.7980308,4.378410864,-2.000000095
3338,0.01885,152.6721821,4.139505238,-2.000000095
3339,0.01885,153.5463334,3.900599612,-2.000000095
3340,0.01885,150.7071067,4.292893155,-2.0
3341,0.01885,151.3080213,3.737963437,-2.000000095
3342,0.01885,151.9089359,3.183033719,-2.000000095
3343,0.01885,152.5098505,2.628104001,-2.000000095
3344,0.01885,150.3826833,4.076120431,-2.0
3345,0.01885,150.6191174,3.37787401,-2.000000095
3346,0.01885,150.8555514,2.679627589,-2.000000095
3347,0.01885,151.0919854,1.981381168,-2.000000095
3348,0.01885,149.9999999,4.0,-2.0
3349,0.01885,150.0000024,3.333333302,-2.000000095
3350,0.01885,150.0000049,2.666666604,-2.000000095
3351,0.01885,150.0000074,1.999999906,-2.000000095
3352,0.01885,149.6173054,4.07612759,-1.0
3353,0.01885,149.6173168,4.076120384,0.0
3355,0.01885,149.3808893,3.377873792,0.0
3357,0.01885,149.1444618,2.679627198,0.0
3359,0.01885,148.9080343,1.981380604,0.0
3360,0.01885,149.29289,4.2929003,-1.0
3361,0.01885,149.2928935,4.292892903,0.0
3363,0.01885,148.6919854,3.737959157,0.0
3365,0.01885,148.0910773,3.183025406,0.0
3367,0.01885,147.4901691,2.628091655,0.0
3368,0.01885,149.0761196,4.617318743,-1.0
3369,0.01885,149.0761207,4.617315944,0.0
3371,0.01885,148.2019729,4.378407284,0.0
3373,0.01885,147.3278251,4.139498621,0.0
3375,0.01885,146.4536773,3.900589957,0.0
3376,0.01885,149.6173167,4.076120412,-2.0
3377,0.01885,149.3808884,3.377871915,-2.000000095
3378,0.01885,149.1444601,2.679623415,-2.000000095
3379,0.01885,148.9080318,1.981374914,-2.000000095
3380,0.01885,149.2928935,4.292892939,-2.0
3381,0.01885,148.6919838,3.737957665,-1.999999905
3382,0.01885,148.0910742,3.183022388,-2.000000095
3383,0.01885,147.4901645,2.628087107,-2.000000095
3384,0.01885,149.0761207,4.617315967,-2.0
3385,0.01885,148.2019704,4.378406268,-1.999999905
3386,0.01885,147.3278201,4.139496567,-1.999999905
3387,0.01885,146.4536698,3.900586863,-2.000000095
3388,0.01885,168.1734953,4.051942149,-2.0
3389,0.01885,168.0757434,6.108118129,-2.0
3390,0.01885,166.2091419,4.04056598,-2.0
3391,0.01885,166.1871408,6.056913926,-2.0
3396,0.01885,168.0151406,2.002507546,-2.0
3397,0.01885,166.1495325,2.016493579,-2.0
3400,0.01885,171.428574,0.0,-2.0
3401,0.01885,173.2142883,0.0,-2.0
3402,0.01885,171.5147769,1.672114786,-2.0
3403,0.01885,173.1308379,1.720916771,-2.0
3404,0.01964,171.4285714,0.0,-1.0
3405,0.01964,173.2142857,0.0,-1.0
3408,0.01885,169.6428597,0.0,-2.0
3409,0.01885,169.8929094,1.931714398,-2.0
3410,0.01964,169.6428571,0.0,-1.0
3412,0.01885,166.071431,0.0,-2.0
3413,0.01885,167.8571454,0.0,-2.0
3414,0.01964,166.0714286,0.0,-1.0
3415,0.01964,167.8571429,0.0,-1.0
3416,0.01885,170.3988604,4.052235259,-2.0
3417,0.01885,171.6161825,3.034296086,-2.0
3420,0.01885,172.9349102,3.378538212,-2.0
3421,0.01885,172.3302447,5.003343909,-2.0
3424,0.01085,187.5000028,0.0,-2.0
3425,0.00122,189.2857171,0.0,-2.0
3426,0.01085,187.4994168,1.999568836,-2.0
3427,0.00122,189.2856227,1.999931811,-2.0
3428,0.01649,187.5,0.0,-1.0
3429,0.01649,189.2857143,0.0,-1.0
3432,0.01886,185.7142885,0.0,-2.0
3433,0.01886,185.7128225,1.998892146,-2.0
3434,0.01649,185.7142857,0.0,-1.0
3436,0.01885,145.0349625,2.073121996,-2.000000043
3437,0.01885,144.9213933,3.726146829,-2.000000057
3440,0.01885,146.4285736,0.0,-2.0
3441,0.01885,144.6428593,0.0,-2.0
3442,0.01811,146.4285714,0.0,-1.0
3443,0.01811,144.6428571,0.0,-1.0
3444,0.01885,169.9908665,6.238347865,-2.0
3446,0.01885,171.7223155,6.626069336,-2.0
3448,0.01085,187.4992192,3.999451388,-2.0
3449,0.01886,185.7121006,3.998451233,-2.0
3452,0.00122,189.2856254,3.999937261,-2.0
3454,0.01885,153.1069952,8.450949766,-2.000000046
3455,0.01885,153.5714309,10.0,-2.0
3456,0.01885,151.4887317,8.844082237,-2.000000047
3457,0.01885,151.7857165,10.0,-2.0
3459,0.01963,153.5714286,10.00000022,-1.0
3461,0.01963,151.7857143,10.00000022,-1.0
3462,0.01814,103.5714298,7.999999969,-2.0
3463,0.01815,103.5714296,5.99999996,-2.0
3464,0.01149,105.3571443,7.999999986,-2.0
3465,0.01148,105.3571442,5.99999998,-2.0
3470,0.01148,105.3571444,10.0,-2.0
3471,0.01815,103.5714301,10.0,-2.0
3472,0.01728,105.3571429,10.00000022,-1.0
3473,0.01728,103.5714286,10.00000022,-1.0
3474,0.01885,173.2142883,10.0,-2.0
3475,0.01885,171.428574,10.0,-2.0
3476,0.01885,173.1341322,8.328485111,-2.0
3477,0.01885,171.5177403,8.279017062,-2.0
3478,0.01964,173.2142857,10.00000022,-1.0
3479,0.01964,171.4285714,10.00000022,-1.0
3482,0.01885,175.0000026,10.0,-2.0
3483,0.01885,174.7544515,8.068633401,-2.0
3484,0.01964,175.0,10.00000022,-1.0
3486,0.01885,153.5714309,0.0,-2.0
3487,0.01885,155.03667,2.123239634,-2.000000043
3488,0.01885,155.3571452,0.0,-2.0
3489,0.01963,153.5714286,0.0,-1.0
3491,0.01963,155.3571429,0.0,-1.0
3492,0.01885,155.2346266,3.870880286,-2.000000056
3494,0.01885,148.3887116,8.786084641,-2.000000046
3495,0.01885,148.2142879,10.0,-2.0
3496,0.01885,146.4632453,8.218702772,-2.000000044
3497,0.01885,146.4285736,10.0,-2.0
3499,0.01811,148.2142857,10.00000022,-1.0
3501,0.01811,146.4285714,10.00000022,-1.0
3502,0.01885,148.2142879,0.0,-2.0
3503,0.01812,148.2142857,0.0,-1.0
3504,0.01963,194.6428585,5.999999395,-2.0
3505,0.01964,196.4285733,5.999999959,-2.0
3506,0.01963,194.6428589,7.999999578,-2.0
3507,0.01964,196.4285737,7.999999968,-2.0
3512,0.01963,192.8571425,7.999998365,-2.0
3513,0.01963,192.8571423,5.999998128,-2.0
3516,0.01886,183.9175987,5.993433075,-2.0
3517,0.01886,182.1167962,5.985387155,-2.0
3518,0.01886,183.9201422,3.993848066,-2.0
3519,0.01886,182.1196469,3.983744041,-2.0
3524,0.01886,185.7112804,5.998041284,-2.0
3526,0.01886,176.7857169,10.0,-2.0
3527,0.01886,176.629813,7.996404865,-2.0
3528,0.01964,176.7857143,10.00000022,-1.0
3530,0.01885,164.2857167,0.0,-2.0
3531,0.01885,164.323369,2.007785586,-2.000000001
3532,0.01964,164.2857143,0.0,-1.0
3534,0.01885,162.5000024,0.0,-2.0
3535,0.01885,162.5120197,1.997235278,-2.000000002
3536,0.01964,162.5,0.0,-1.0
3538,0.01885,151.7857165,0.0,-2.0
3539,0.01963,151.7857143,0.0,-1.0
3540,0.01885,149.9692811,8.907010866,-2.000000047
3541,0.01885,150.0000022,10.0,-2.0
3543,0.0196,150.0,10.00000022,-1.0
3544,0.01885,150.0000022,0.0,-2.0
3545,0.01962,150.0,0.0,-1.0
3546,0.01729,119.6428589,8.0,-2.0
3547,0.01729,119.6428589,6.0,-2.0
3548,0.01886,121.4285732,8.0,-2.0
3549,0.01886,121.4285732,6.0,-2.0
3554,0.01886,121.4285732,10.0,-2.0
3555,0.01729,119.6428589,10.0,-2.0
3556,0.01808,121.4285714,10.00000022,-1.0
3557,0.01808,119.6428571,10.00000022,-1.0
3558,0.0012,191.0713785,5.999965994,-2.0
3559,0.00122,189.285524,5.999874362,-2.0
3560,0.0012,191.0714253,3.999996139,-2.0
3564,0.01963,192.8571451,3.999999726,-2.0
3566,0.01886,183.9221761,7.996455794,-2.0
3567,0.01886,182.1274354,7.992307224,-2.0
3570,0.01886,185.7123181,7.998782001,-2.0
3572,0.01886,176.5728543,3.885610396,-2.0
3573,0.01885,174.6597857,3.764399072,-2.0
3574,0.01886,176.6859368,1.915864745,-2.0
3575,0.01885,174.8699054,1.848103599,-2.0
3580,0.01886,178.5122853,1.951174335,-2.0
3581,0.01886,178.459985,3.933976053,-2.0
3584,0.01885,164.3423752,6.02038244,-2.000000001
3585,0.01885,162.51951,5.992490673,-2.000000003
3586,0.01885,164.346207,4.017413485,-2.000000001
3587,0.01885,162.5211311,3.993829648,-2.000000003
3592,0.01885,160.7142881,0.0,-2.0
3593,0.01885,160.7069115,1.985922341,-2.000000005
3594,0.01964,160.7142857,0.0,-1.0
3596,0.01885,158.9285738,0.0,-2.0
3597,0.01885,158.8939609,1.9785559,-2.00000001
3598,0.01964,158.9285714,0.0,-1.0
3600,0.01885,154.8579674,7.587821314,-2.000000044
3601,0.01885,155.2929996,5.562049235,-2.000000056
3604,0.01885,143.085433,1.938254048,-2.00000002
3605,0.01885,142.857145,0.0,-2.0
3607,0.01811,142.8571429,0.0,-1.0
3608,0.01885,143.2230101,3.750936552,-2.00000003
3610,0.01885,144.9765831,5.188668789,-2.00000006
3612,0.01729,119.6428589,2.0,-2.0
3613,0.01886,121.4285732,2.0,-2.0
3614,0.01729,119.6428589,4.0,-2.0
3615,0.01886,121.4285732,4.0,-2.0
3620,0.01729,117.8571446,2.0,-2.0
3621,0.01729,117.8571446,4.0,-2.0
3624,0.01885,135.7612937,3.987293427,-2.000000001
3625,0.01885,137.6005942,3.979940246,-2.000000002
3626,0.01885,135.7603862,5.988581073,-2.000000001
3627,0.01885,137.6145315,5.991749843,-2.000000002
3632,0.01885,133.9440152,5.993480275,-2.0
3633,0.01885,133.9452942,3.992319619,-2.0
3636,0.01085,187.5000028,10.0,-2.0
3637,0.01886,185.7142885,10.0,-2.0
3638,0.01085,187.4993431,7.999587344,-2.0
3639,0.01649,187.5,10.00000022,-1.0
3640,0.01649,185.7142857,10.00000022,-1.0
3642,0.00122,189.2857171,10.0,-2.0
3643,0.00122,189.2856234,7.999944523,-2.0
3644,0.01649,189.2857143,10.00000022,-1.0
3646,0.0012,191.0714314,0.0,-2.0
3647,0.01963,192.8571457,0.0,-2.0
3648,0.01963,191.0714059,1.999981722,-2.0
3649,0.01963,192.8571441,1.999998939,-2.0
3650,0.01648,191.0714286,0.0,-1.0
3651,0.01648,192.8571429,0.0,-1.0
3654,0.01885,174.2538582,5.949643628,-2.0
3655,0.01885,173.0367686,6.968066025,-2.0
3658,0.01886,178.4349009,5.954847763,-2.0
3659,0.01886,178.4909908,7.982632931,-2.0
3660,0.01886,176.4747603,5.945551777,-2.0
3664,0.01885,175.0000026,0.0,-2.0
3665,0.01886,176.7857169,0.0,-2.0
3666,0.01964,175.0,0.0,-1.0
3667,0.01964,176.7857143,0.0,-1.0
3668,0.01885,164.3166429,8.014711678,-2.000000001
3669,0.01885,162.5096368,7.994819263,-2.000000002
3672,0.01885,166.1326241,8.039813448,-2.0
3674,0.01885,160.7073773,3.967898185,-2.000000007
3675,0.01885,158.8918048,3.935611582,-2.000000015
3678,0.01885,155.3571452,10.0,-2.0
3679,0.01963,155.3571429,10.00000022,-1.0
3680,0.01885,145.4942853,6.584436572,-2.000000057
3682,0.01885,143.4959218,5.460759711,-2.000000033
3684,0.01729,110.7142873,3.999999998,-2.0
3685,0.01729,110.7142873,1.999999999,-2.0
3686,0.01729,112.5000017,3.999999999,-2.0
3687,0.01729,112.5000017,2.0,-2.0
3692,0.01729,110.7142873,5.999999998,-2.0
3693,0.01729,112.5000017,5.999999999,-2.0
3696,0.01729,117.8571446,10.0,-2.0
3697,0.01729,116.0714303,10.0,-2.0
3698,0.01729,117.8571446,8.0,-2.0
3699,0.01729,116.0714303,8.0,-2.0
3700,0.01807,117.8571429,10.00000022,-1.0
3701,0.01807,116.0714286,10.00000022,-1.0
3704,0.01885,126.7857162,10.0,-2.0
3705,0.01886,125.0000019,10.0,-2.0
3706,0.01885,126.7857464,7.999978876,-2.0
3707,0.01886,125.0000024,7.999999971,-2.0
3708,0.01808,126.7857143,10.00000022,-1.0
3709,0.01808,125.0,10.00000022,-1.0
3712,0.01885,128.5714305,10.0,-2.0
3713,0.01885,128.5715167,7.999943575,-2.0
3714,0.01809,128.5714286,10.00000022,-1.0
3716,0.01885,142.857145,10.0,-2.0
3717,0.01885,141.0714307,10.0,-2.0
3718,0.01885,142.8825913,8.396279505,-2.000000011
3719,0.01885,141.2694342,8.132248197,-2.000000007
3720,0.01811,142.8571429,10.00000022,-1.0
3721,0.01811,141.0714286,10.00000022,-1.0
3724,0.01885,144.6428593,10.0,-2.0
3725,0.01885,144.5152215,8.353185146,-2.00000002
3726,0.01812,144.6428571,10.00000022,-1.0
3728,0.01963,194.64286,0.0,-2.0
3729,0.01964,196.4285744,0.0,-2.0
3730,0.01963,194.6428593,1.999999709,-2.0
3731,0.01964,196.4285737,1.999999981,-2.0
3732,0.01885,194.6428571,0.0,-1.0
3733,0.01885,196.4285714,0.0,-1.0
3736,0.01963,191.071394,7.99997722,-2.0
3738,0.01886,180.3571455,0.0,-2.0
3739,0.01886,182.1428599,0.0,-2.0
3740,0.01886,180.324802,1.976441197,-2.0
3741,0.01886,182.128267,1.98875441,-2.0
3742,0.01964,180.3571429,0.0,-1.0
3743,0.01964,182.1428571,0.0,-1.0
3746,0.01886,178.5714312,0.0,-2.0
3747,0.01964,178.5714286,0.0,-1.0
3748,0.01886,178.5714312,10.0,-2.0
3749,0.01964,178.5714286,10.00000022,-1.0
3750,0.01885,160.7142881,10.0,-2.0
3751,0.01885,158.9285738,10.0,-2.0
3752,0.01885,160.7027856,7.969008314,-2.000000005
3753,0.01885,158.8785395,7.924114217,-2.00000001
3754,0.01964,160.7142857,10.00000022,-1.0
3755,0.01964,158.9285714,10.00000022,-1.0
3758,0.01885,162.5000024,10.0,-2.0
3759,0.01964,162.5,10.00000022,-1.0
3760,0.01885,156.9854153,7.826958113,-2.000000021
3761,0.01885,157.1428595,10.0,-2.0
3763,0.01963,157.1428571,10.00000022,-1.0
3764,0.01885,157.0589023,5.796879611,-2.00000003
3766,0.01885,144.0934485,6.860022923,-2.000000031
3768,0.01729,114.285716,2.0,-2.0
3769,0.01729,116.0714303,2.0,-2.0
3770,0.01729,114.285716,4.0,-2.0
3771,0.01729,116.0714303,4.0,-2.0
3776,0.01729,114.285716,10.0,-2.0
3777,0.01729,112.5000017,10.0,-2.0
3778,0.01729,114.285716,8.0,-2.0
3779,0.01729,112.5000017,8.0,-2.0
3780,0.01807,114.2857143,10.00000022,-1.0
3781,0.01807,112.5,10.00000022,-1.0
3784,0.01729,117.8571446,6.0,-2.0
3786,0.01729,116.0714303,6.0,-2.0
3788,0.01885,142.8989824,7.127340014,-2.000000019
3790,0.01885,141.7209074,6.125717614,-2.000000015
3792,0.01885,139.2857164,10.0,-2.0
3793,0.01885,139.409756,8.0256155,-2.000000003
3794,0.01811,139.2857143,10.00000022,-1.0
3796,0.01964,198.2142869,5.999999924,-2.0
3797,0.01964,198.2142869,3.999999943,-2.0
3798,0.01964,196.4285733,3.999999966,-2.0
3802,0.01964,200.0,3.999999911,-2.0
3803,0.01964,200.0,5.999999866,-2.0
3804,0.01885,200.0,4.0,-1.0
3805,0.01885,200.0,6.0,-1.0
3806,0.01085,187.4988417,5.999238594,-2.0
3808,0.0012,191.0714314,10.0,-2.0
3809,0.01648,191.0714286,10.00000022,-1.0
3810,0.01963,192.8571457,10.0,-2.0
3811,0.01648,192.8571429,10.00000022,-1.0
3812,0.01886,180.3571455,10.0,-2.0
3813,0.01886,180.3172959,7.986952433,-2.0
3814,0.01964,180.3571429,10.00000022,-1.0
3816,0.01886,182.1428599,10.0,-2.0
3817,0.01964,182.1428571,10.00000022,-1.0
3818,0.01886,183.9285742,0.0,-2.0
3819,0.01886,183.9224515,1.995373656,-2.0
3820,0.01964,183.9285714,0.0,-1.0
3822,0.01885,160.7046195,5.957929444,-2.000000008
3824,0.01885,158.888805,5.902320606,-2.000000015
3826,0.01885,164.2857167,10.0,-2.0
3827,0.01964,164.2857143,10.00000022,-1.0
3828,0.01885,166.071431,10.0,-2.0
3829,0.01964,166.0714286,10.0,-1.0
3830,0.01885,157.054833,3.900807132,-2.00000003
3831,0.01885,157.0339984,1.999857049,-2.00000002
3834,0.01729,114.285716,6.0,-2.0
3836,0.01729,117.8571446,0.0,-2.0
3837,0.01729,119.6428589,0.0,-2.0
3838,0.01807,117.8571429,0.0,-1.0
3839,0.01808,119.6428571,0.0,-1.0
3840,0.01729,116.0714303,0.0,-2.0
3841,0.01807,116.0714286,0.0,-1.0
3842,0.01886,123.2142888,3.9999989,-2.0
3843,0.01886,125.000006,3.999996227,-2.0
3844,0.01886,123.2142876,6.0,-2.0
3845,0.01886,125.0000021,5.999999989,-2.0
3850,0.01885,132.1428591,10.0,-2.0
3851,0.01885,130.3571448,10.0,-2.0
3852,0.01885,132.1469116,7.998458124,-2.0
3853,0.01885,130.3580546,7.99950805,-2.0
3854,0.01809,132.1428571,10.00000022,-1.0
3855,0.01809,130.3571429,10.00000022,-1.0
3858,0.01885,133.9285734,10.0,-2.0
3859,0.01885,133.93804,7.997119047,-2.0
3860,0.0181,133.9285714,10.00000022,-1.0
3862,0.01885,137.5660386,8.003144469,-2.000000001
3863,0.01885,139.5472479,6.011151201,-2.000000005
3866,0.01885,137.500002,10.0,-2.0
3867,0.0181,137.5,10.00000022,-1.0
3868,0.01964,198.2142873,7.999999928,-2.0
3870,0.01964,200.0,7.999999821,-2.0
3871,0.01885,200.0,8.0,-1.0
3872,0.01964,198.2142887,0.0,-2.0
3873,0.01964,200.000003,0.0,-2.000000095
3874,0.01964,198.2142873,1.99999997,-2.0
3875,0.01964,200.0,1.999999955,-2.0
3876,0.01885,198.2142857,0.0,-1.0
3877,0.01885,200.0,0.0,-1.000000047
3879,0.01885,200.0,2.0,-1.0
3880,0.01886,183.9285742,10.0,-2.0
3881,0.01964,183.9285714,10.00000022,-1.0
3882,0.01886,180.3015099,3.965836044,-2.0
3884,0.01885,167.9592411,8.077639657,-2.0
3886,0.01885,169.7768137,8.153131994,-2.0
3888,0.01885,157.1428595,0.0,-2.0
3889,0.01963,157.1428571,0.0,-1.0
3890,0.01812,101.7857158,10.0,-2.0
3891,0.0181,100.0000015,9.999999776,-2.000000095
3892,0.01812,101.7857151,7.999999929,-2.0
3893,0.0181,100.0,7.999999821,-2.0
3894,0.01728,101.7857143,10.00000022,-1.0
3895,0.01728,100.0,10.0,-1.000000047
3897,0.01728,100.0,8.0,-1.0
3898,0.0113,107.1428586,5.99999999,-2.0
3899,0.01123,108.928573,5.999999995,-2.0
3900,0.01129,107.1428587,7.999999993,-2.0
3901,0.01122,108.928573,7.999999997,-2.0
3906,0.01886,123.2142882,1.999999373,-2.0
3907,0.01886,125.0000045,1.999997491,-2.0
3910,0.01885,132.1496294,3.996593263,-2.0
3911,0.01885,132.1486925,5.9972054,-2.0
3914,0.01885,130.3586993,3.998969626,-2.0
3915,0.01885,130.3582599,5.999268561,-2.0
3918,0.01885,135.7389003,1.988332772,-2.0
3919,0.01885,137.5539964,1.98178217,-2.000000001
3922,0.01885,133.9385169,1.994170096,-2.0
3924,0.01885,141.4115491,3.941296229,-2.000000014
3926,0.01885,139.479457,3.962411368,-2.000000006
3928,0.01964,198.2142887,10.0,-2.0
3929,0.01964,196.4285744,10.0,-2.0
3930,0.01885,198.2142857,10.00000022,-1.0
3931,0.01885,196.4285714,10.00000022,-1.0
3932,0.01964,200.000003,9.999999776,-2.000000095
3933,0.01885,200.0,10.0,-1.000000047
3934,0.01963,194.6428594,3.999999915,-2.0
3936,0.01886,180.2936119,5.972869577,-2.0
3938,0.01885,169.6428597,10.0,-2.0
3939,0.01885,167.8571454,10.0,-2.0
3940,0.01964,169.6428571,10.00000022,-1.0
3941,0.01964,167.8571429,10.00000022,-1.0
3942,0.01812,101.7857149,5.999999924,-2.0
3944,0.0181,100.0,5.999999866,-2.0
3945,0.01728,100.0,6.0,-1.0
3946,0.01729,112.5000017,0.0,-2.0
3947,0.01729,114.285716,0.0,-2.0
3948,0.01807,112.5,0.0,-1.0
3949,0.01807,114.2857143,0.0,-1.0
3950,0.01729,110.7142874,0.0,-2.0
3951,0.01807,110.7142857,0.0,-1.0
3952,0.01729,110.7142874,7.999999999,-2.0
3954,0.01729,110.7142874,10.0,-2.0
3955,0.01807,110.7142857,10.00000022,-1.0
3956,0.01886,121.4285732,0.0,-2.0
3957,0.01808,121.4285714,0.0,-1.0
3958,0.01885,126.7857506,5.999971959,-2.0
3959,0.01885,128.5715521,5.999900522,-2.0
3962,0.01885,135.7142877,10.0,-2.0
3963,0.01885,135.7446882,7.997211147,-2.0
3964,0.0181,135.7142857,10.00000022,-1.0
3966,0.01885,141.2356191,1.955151759,-2.000000009
3968,0.01885,139.3857112,1.968859821,-2.000000004
3970,0.01963,194.64286,10.0,-2.0
3971,0.01885,194.6428571,10.00000022,-1.0
3972,0.01815,103.5714296,3.999999967,-2.0
3973,0.01148,105.3571442,3.999999982,-2.0
3976,0.01812,101.7857149,3.999999943,-2.0
3978,0.01149,105.3571443,1.99999999,-2.0
3979,0.01148,105.3571444,0.0,-2.0
3980,0.01129,107.1428587,1.999999995,-2.0
3981,0.0113,107.1428587,0.0,-2.0
3983,0.01728,105.3571429,0.0,-1.0
3985,0.01806,107.1428571,0.0,-1.0
3986,0.0113,107.1428586,3.999999991,-2.0
3988,0.0113,107.1428587,10.0,-2.0
3989,0.01806,107.1428571,10.00000022,-1.0
3990,0.01123,108.9285731,10.0,-2.0
3991,0.01806,108.9285714,10.00000022,-1.0
3992,0.01886,123.2142876,10.0,-2.0
3993,0.01886,123.2142877,7.999999993,-2.0
3994,0.01808,123.2142857,10.00000022,-1.0
3996,0.01885,132.1428591,0.0,-2.0
3997,0.01885,133.9285734,0.0,-2.0
3998,0.01885,132.1473326,1.997483642,-2.0
3999,0.01809,132.1428571,0.0,-1.0
4000,0.0181,133.9285714,0.0,-1.0
4002,0.01885,130.3571448,0.0,-2.0
4003,0.01885,130.358325,1.999171209,-2.0
4004,0.01809,130.3571429,0.0,-1.0
4006,0.01885,128.5716413,3.999824213,-2.0
4008,0.01885,135.7142877,0.0,-2.0
4009,0.01885,137.500002,0.0,-2.0
4010,0.0181,135.7142857,0.0,-1.0
4011,0.0181,137.5,0.0,-1.0
4012,0.0181,100.0,3.999999911,-2.0
4013,0.01728,100.0,4.0,-1.0
4014,0.01123,108.928573,3.999999996,-2.0
4016,0.01885,126.7857162,0.0,-2.0
4017,0.01885,128.5714305,0.0,-2.0
4018,0.01885,126.7857687,1.99995543,-2.0
4019,0.01885,128.5716242,1.999836801,-2.0
4020,0.01808,126.7857143,0.0,-1.0
4021,0.01809,128.5714286,0.0,-1.0
4024,0.01886,125.0000019,0.0,-2.0
4025,0.01808,125.0,0.0,-1.0
4026,0.01885,141.0714307,0.0,-2.0
4027,0.01811,141.0714286,0.0,-1.0
4028,0.01885,139.2857164,0.0,-2.0
4029,0.01811,139.2857143,0.0,-1.0
4030,0.01812,101.7857151,1.99999997,-2.0
4031,0.01814,103.5714298,1.999999982,-2.0
4034,0.0181,100.0,1.999999955,-2.0
4035,0.01728,100.0,2.0,-1.0
4036,0.01123,108.9285731,0.0,-2.0
4037,0.01122,108.928573,1.999999997,-2.0
4038,0.01806,108.9285714,0.0,-1.0
4040,0.01885,126.7857917,3.999936958,-2.0
4042,0.01886,123.2142876,0.0,-2.0
4043,0.01808,123.2142857,0.0,-1.0
4044,0.01812,101.7857158,0.0,-2.0
4045,0.01815,103.5714301,0.0,-2.0
4046,0.01728,101.7857143,0.0,-1.0
4047,0.01728,103.5714286,0.0,-1.0
4048,0.0181,100.0000015,0.0,-2.000000095
4049,0.01728,100.0,0.0,-1.000000047
4050,0.01885,168.1734953,4.051942151,0.0
4051,0.01885,168.0757434,6.108118131,0.0
4052,0.01885,166.2091419,4.040565985,0.0
4053,0.01885,166.1871408,6.056913931,0.0
4054,0.01885,168.0151406,2.002507547,0.0
